ch2_tmc_derived_dtm.csv;ch2_ohr_cal.csv;ch2_tmc_ndn_20200203T1845562233_d_dtm_m65;ch2_ohr_ncp_20210401T2357376656_d_img_hw1;POLYGON ((25.187548 -13.895503326579998, 25.127978 -13.897119, 25.132719 -13.066636, 25.187548 -13.065135034130602, 25.187548 -13.895503326579998))
ch2_tmc_derived_ortho.csv;ch2_ohr_cal.csv;ch2_tmc_ndn_20200203T1845562233_d_oth_m65;ch2_ohr_ncp_20210401T2357376656_d_img_hw1;POLYGON ((25.187548 -13.895503326579998, 25.127978 -13.897119, 25.132719 -13.066636, 25.187548 -13.065135034130602, 25.187548 -13.895503326579998))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nrf_20200203T1845562233_d_img_m65;ch2_ohr_ncp_20210401T2357376656_d_img_hw1;POLYGON ((25.192202818310456 -13.895377077356914, 25.127978 -13.897119, 25.132719 -13.066636, 25.191551675935376 -13.065025431895814, 25.192202818310456 -13.895377077356914))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nra_20200203T1845562233_d_img_m65;ch2_ohr_ncp_20210401T2357376656_d_img_hw1;POLYGON ((25.187268149713404 -13.895510916754072, 25.127978 -13.897119, 25.132719 -13.066636, 25.18645479613167 -13.065164961025031, 25.187268149713404 -13.895510916754072))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nrn_20200203T1845562233_d_img_m65;ch2_ohr_ncp_20210401T2357376656_d_img_hw1;POLYGON ((25.158647928251114 -13.89628716203007, 25.127978 -13.897119, 25.132719 -13.066636, 25.15805714321871 -13.06594235816511, 25.158647928251114 -13.89628716203007))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_ncf_20200203T1845562233_d_img_m65;ch2_ohr_ncp_20210402T0155096873_d_img_d18;POLYGON ((25.205534655985335 -13.740164414308389, 25.166372 -13.739114, 25.167224 -12.908266, 25.204719218157805 -12.909280073084366, 25.205534655985335 -13.740164414308389))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_nca_20200203T1845562233_d_img_m65;ch2_ohr_ncp_20210402T0155096873_d_img_d18;POLYGON ((25.20423609958595 -13.740129584642528, 25.166372 -13.739114, 25.167224 -12.908266, 25.203408057218905 -12.909244612215414, 25.20423609958595 -13.740129584642528))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_ncn_20200203T1845562233_d_img_m65;ch2_ohr_ncp_20210402T0155096873_d_img_d18;POLYGON ((25.175535863258308 -13.739359791630942, 25.166372 -13.739114, 25.167224 -12.908266, 25.17474576605208 -12.90846942915377, 25.175535863258308 -13.739359791630942))
ch2_tmc_derived_dtm.csv;ch2_ohr_cal.csv;ch2_tmc_ndn_20200203T1845562233_d_dtm_m65;ch2_ohr_ncp_20210402T0155096873_d_img_d18;POLYGON ((25.187548 -13.739681979184118, 25.166372 -13.739114, 25.167224 -12.908266, 25.187548 -12.908815670661467, 25.187548 -13.739681979184118))
ch2_tmc_derived_ortho.csv;ch2_ohr_cal.csv;ch2_tmc_ndn_20200203T1845562233_d_oth_m65;ch2_ohr_ncp_20210402T0155096873_d_img_d18;POLYGON ((25.187548 -13.739681979184118, 25.166372 -13.739114, 25.167224 -12.908266, 25.187548 -12.908815670661467, 25.187548 -13.739681979184118))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nrf_20200203T1845562233_d_img_m65;ch2_ohr_ncp_20210402T0155096873_d_img_d18;POLYGON ((25.192080821188394 -13.739803557767436, 25.166372 -13.739114, 25.167224 -12.908266, 25.19142926220271 -12.908920640941052, 25.192080821188394 -13.739803557767436))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nra_20200203T1845562233_d_img_m65;ch2_ohr_ncp_20210402T0155096873_d_img_d18;POLYGON ((25.18711549832884 -13.73967037869553, 25.166372 -13.739114, 25.167224 -12.908266, 25.18630161338682 -12.90878196163991, 25.18711549832884 -13.73967037869553))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_nca_20191125T0749024661_d_img_d18;ch2_ohr_ncp_20220320T2133025866_d_img_d18;POLYGON ((-125.28839339491824 4.972713944056631, -125.36832 4.957728, -125.3612 5.815257, -125.27490717411192 5.831389528400589, -125.28839339491824 4.972713944056631))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_ncn_20191125T0749024692_d_img_d18;ch2_ohr_ncp_20220320T2133025866_d_img_d18;POLYGON ((-125.30616248473957 4.969382305164583, -125.36832 4.957728, -125.3612 5.815257, -125.29337883365407 5.827936233539711, -125.30616248473957 4.969382305164583))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_nca_20220528T0325063429_d_img_d18;ch2_ohr_ncp_20220320T2133025866_d_img_d18;POLYGON ((-125.27873180476763 4.97452545662303, -125.36832 4.957728, -125.3612 5.815257, -125.28796998315504 5.828947423443299, -125.27873180476763 4.97452545662303))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_nca_20220528T0126039546_d_img_d18;ch2_ohr_ncp_20220320T2133025866_d_img_d18;POLYGON ((-125.26553772967712 5.833141155223403, -125.2592 5.834326, -125.26316886046195 5.368753692768965, -125.26553772967712 5.833141155223403))
ch2_tmc_derived_dtm.csv;ch2_ohr_cal.csv;ch2_tmc_ndn_20220528T0126039872_d_dtm_d18;ch2_ohr_ncp_20220320T2133025866_d_img_d18;POLYGON ((-125.26634 5.8329911700000014, -125.2592 5.834326, -125.26634 4.996759069767132, -125.26634 5.8329911700000014))
ch2_tmc_derived_ortho.csv;ch2_ohr_cal.csv;ch2_tmc_ndn_20220528T0126039872_d_oth_d18;ch2_ohr_ncp_20220320T2133025866_d_img_d18;POLYGON ((-125.26634 5.8329911700000014, -125.2592 5.834326, -125.26634 4.996759069767132, -125.26634 5.8329911700000014))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nrf_20191125T0749024661_d_img_d18;ch2_ohr_ncp_20220320T2133025866_d_img_d18;POLYGON ((-125.29232785835947 4.971976246653334, -125.36832 4.957728, -125.3612 5.815257, -125.27968568210157 5.830496181647111, -125.29232785835947 4.971976246653334))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nra_20191125T0749024661_d_img_d18;ch2_ohr_ncp_20220320T2133025866_d_img_d18;POLYGON ((-125.29169011616275 4.972095820966201, -125.36832 4.957728, -125.3612 5.815257, -125.2784936823976 5.830719027160395, -125.29169011616275 4.972095820966201))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nrn_20191125T0749024692_d_img_d18;ch2_ohr_ncp_20220320T2133025866_d_img_d18;POLYGON ((-125.32038752311648 4.966715162864447, -125.36832 4.957728, -125.3612 5.815257, -125.30762035742727 5.825273766708035, -125.32038752311648 4.966715162864447))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nrf_20220528T0126039546_d_img_d18;ch2_ohr_ncp_20220320T2133025866_d_img_d18;POLYGON ((-125.29743505961339 5.827177918119924, -125.2592 5.834326, -125.26651 4.976817, -125.29322883591578 4.971807316680124, -125.29743505961339 5.827177918119924))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nra_20220528T0126039546_d_img_d18;ch2_ohr_ncp_20220320T2133025866_d_img_d18;POLYGON ((-125.31939186939863 5.823073071004289, -125.2592 5.834326, -125.26651 4.976817, -125.31462803444757 4.9677950457757625, -125.31939186939863 5.823073071004289))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_ncf_20191125T0749024661_d_img_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.26081007315932 5.048073863070504, -125.37907 5.068108, -125.36969 5.924072, -125.24868336228705 5.903532160347534, -125.26081007315932 5.048073863070504))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_nca_20191125T0749024661_d_img_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.28713974904441 5.05253431172867, -125.37907 5.068108, -125.36969 5.924072, -125.27370740114557 5.907779776472776, -125.28713974904441 5.05253431172867))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_ncn_20191125T0749024692_d_img_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.3048796246477 5.055539582461056, -125.37907 5.068108, -125.36969 5.924072, -125.29214338822895 5.9109091272727365, -125.3048796246477 5.055539582461056))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_nca_20220528T0325063429_d_img_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.2795613707752 5.051250476434627, -125.37907 5.068108, -125.36969 5.924072, -125.28885012516804 5.910350124093382, -125.2795613707752 5.051250476434627))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_ncf_20220528T0126039546_d_img_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.236125906164 5.901400639795559, -125.23201 5.900702, -125.23497865332456 5.637134241130297, -125.236125906164 5.901400639795559))
ch2_tmc_cal.csv;ch2_ohr_cal.csv;ch2_tmc_nca_20220528T0126039546_d_img_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.26591171592398 5.906456525720098, -125.23201 5.900702, -125.24165 5.044828, -125.26153367809394 5.048196447285888, -125.26591171592398 5.906456525720098))
ch2_tmc_derived_dtm.csv;ch2_ohr_cal.csv;ch2_tmc_ndn_20220528T0126039872_d_dtm_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.26634 5.906529223271353, -125.23201 5.900702, -125.24165 5.044828, -125.26634 5.049010675010914, -125.26634 5.906529223271353))
ch2_tmc_derived_ortho.csv;ch2_ohr_cal.csv;ch2_tmc_ndn_20220528T0126039872_d_oth_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.26634 5.906529223271353, -125.23201 5.900702, -125.24165 5.044828, -125.26634 5.049010675010914, -125.26634 5.906529223271353))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nrf_20191125T0749024661_d_img_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.29113163847997 5.053210568358417, -125.37907 5.068108, -125.36969 5.924072, -125.27853557065802 5.908599316867213, -125.29113163847997 5.053210568358417))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nra_20191125T0749024661_d_img_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.29044522683574 5.053094284971154, -125.37907 5.068108, -125.36969 5.924072, -125.27729994073172 5.908389579277313, -125.29044522683574 5.053094284971154))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nrn_20191125T0749024692_d_img_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.31903101293013 5.0579369359701145, -125.37907 5.068108, -125.36969 5.924072, -125.30631115844285 5.9133139848402765, -125.31903101293013 5.0579369359701145))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nrf_20220528T0126039546_d_img_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.297851566407 5.911878041595958, -125.23201 5.900702, -125.24165 5.044828, -125.29363121284882 5.05363401539165, -125.297851566407 5.911878041595958))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nra_20220528T0126039546_d_img_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.31990735906186 5.915621823367776, -125.23201 5.900702, -125.24165 5.044828, -125.31512643375343 5.057275470366613, -125.31990735906186 5.915621823367776))
ch2_tmc_raw.csv;ch2_ohr_cal.csv;ch2_tmc_nrn_20220528T0126039872_d_img_d18;ch2_ohr_ncp_20220320T2331416822_d_img_d18;POLYGON ((-125.25868488681725 5.905229833417482, -125.23201 5.900702, -125.24165 5.044828, -125.2542472939789 5.046962078036885, -125.25868488681725 5.905229833417482))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_np.csv;ch2_tmc_ncf_20210601T2102004070_d_img_d32;ch2_ohr_ncp_20211228T0323312035_d_img_d18;POLYGON ((-144618.92636400915 52242.89981618052, -149085.81 54398.5385, -147775.45 57009.1473, -142907.94749459604 54662.8396259056, -144618.92636400915 52242.89981618052))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_np.csv;ch2_tmc_ncf_20210601T2102004070_d_img_d32;ch2_ohr_ncp_20211228T0323312035_d_img_hw1;POLYGON ((-144618.92754301234 52242.89814864579, -149086.17 54398.7116, -147775.82 57009.318, -142907.95190714404 54662.833384974896, -144618.92754301234 52242.89814864579))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_np.csv;ch2_tmc_ncf_20210601T2102004070_d_img_d32;ch2_ohr_ncp_20211228T0323319043_d_img_d18;POLYGON ((-144618.97424908882 52242.83208944667, -148986.92 54350.7198, -147676.54 56961.3705, -142907.9966384687 54662.770118785455, -144618.97424908882 52242.83208944667))
ch2_tmc_derived_dtm_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ndn_20210523T1309188997_d_dtm_d18;ch2_ohr_ncp_20200229T0938004033_d_img_d32;POLYGON ((351414.07700832665 380214.687, 352989.56 378501.68, 333722.85 360784.54, 331726.7 362953.79, 350494.2017401139 380214.687, 351414.07700832665 380214.687))
ch2_tmc_derived_dtm_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ndn_20220110T1154169263_d_dtm_d32;ch2_ohr_ncp_20200229T0938004033_d_img_d32;POLYGON ((337957.9595433355 364679.031, 333722.85 360784.54, 331726.7 362953.79, 333602.5273958542 364679.031, 337957.9595433355 364679.031))
ch2_tmc_derived_dtm_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ndn_20220110T1352097832_d_dtm_d32;ch2_ohr_ncp_20200229T0938004033_d_img_d32;POLYGON ((351852.35104077664 379738.156, 352989.56 378501.68, 333722.85 360784.54, 331726.7 362953.79, 349976.0770811395 379738.156, 351852.35104077664 379738.156))
ch2_tmc_derived_ortho_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ndn_20210523T1309188997_d_oth_d18;ch2_ohr_ncp_20200229T0938004033_d_img_d32;POLYGON ((351414.07700832665 380214.687, 352989.56 378501.68, 333722.85 360784.54, 331726.7 362953.79, 350494.2017401139 380214.687, 351414.07700832665 380214.687))
ch2_tmc_derived_ortho_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ndn_20220110T1154169263_d_oth_d32;ch2_ohr_ncp_20200229T0938004033_d_img_d32;POLYGON ((337957.9595433355 364679.031, 333722.85 360784.54, 331726.7 362953.79, 333602.5273958542 364679.031, 337957.9595433355 364679.031))
ch2_tmc_derived_ortho_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ndn_20220110T1352097832_d_oth_d32;ch2_ohr_ncp_20200229T0938004033_d_img_d32;POLYGON ((351852.35104077664 379738.156, 352989.56 378501.68, 333722.85 360784.54, 331726.7 362953.79, 349976.0770811395 379738.156, 351852.35104077664 379738.156))
ch2_tmc_derived_dtm_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ndn_20211116T1924288577_d_dtm_d18;ch2_ohr_ncp_20200229T0739312111_d_img_d18;POLYGON ((343107.46460144204 357164.875, 329877.28 345459.35, 327932.54 347651.7, 338683.2360721876 357164.875, 343107.46460144204 357164.875))
ch2_tmc_derived_dtm_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ndn_20220110T1154169263_d_dtm_d32;ch2_ohr_ncp_20200229T0739312111_d_img_d18;POLYGON ((347791.58808754163 364679.031, 349463.8 362788.7, 329877.28 345459.35, 327932.54 347651.7, 347174.8708203138 364679.031, 347791.58808754163 364679.031))
ch2_tmc_derived_dtm_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ndn_20220110T0956254489_d_dtm_d32;ch2_ohr_ncp_20200229T0739312111_d_img_d18;POLYGON ((334316.1226291304 349386.656, 329877.28 345459.35, 327932.54 347651.7, 329893.18769696954 349386.656, 334316.1226291304 349386.656))
ch2_tmc_derived_ortho_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ndn_20211116T1924288577_d_oth_d18;ch2_ohr_ncp_20200229T0739312111_d_img_d18;POLYGON ((343107.46460144204 357164.875, 329877.28 345459.35, 327932.54 347651.7, 338683.2360721876 357164.875, 343107.46460144204 357164.875))
ch2_tmc_derived_ortho_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ndn_20220110T1154169263_d_oth_d32;ch2_ohr_ncp_20200229T0739312111_d_img_d18;POLYGON ((347791.58808754163 364679.031, 349463.8 362788.7, 329877.28 345459.35, 327932.54 347651.7, 347174.8708203138 364679.031, 347791.58808754163 364679.031))
ch2_tmc_derived_ortho_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ndn_20220110T0956254489_d_oth_d32;ch2_ohr_ncp_20200229T0739312111_d_img_d18;POLYGON ((334316.1226291304 349386.656, 329877.28 345459.35, 327932.54 347651.7, 329893.18769696954 349386.656, 334316.1226291304 349386.656))
ch2_tmc_cal_np.csv;ch2_ohr_cal_sp.csv;ch2_tmc_nca_20221130T1014486607_d_img_n18;ch2_ohr_ncp_20220128T0018149733_d_img_d18;POLYGON ((-15680.283801956155 -17030.84550185637, -12559.694 -7284.2642, -9493.4588 -8272.6047, -11603.050589322342 -14855.164372600464, -15680.283801956155 -17030.84550185637))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ncf_20200212T2045445780_d_img_d18;ch2_ohr_ncp_20220128T0018149733_d_img_d18;POLYGON ((-14258.968327717803 -23142.42501088827, -17197.359 -32311.086, -20256.939 -31325.176, -17731.769927356854 -23438.280499661683, -14258.968327717803 -23142.42501088827))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ncf_20210514T1200279624_d_img_d18;ch2_ohr_ncp_20220128T0018149733_d_img_d18;POLYGON ((-17264.684 -24450.074, -14745.348023642824 -24660.07567115946, -17197.359 -32311.086, -17920.210226999403 -32078.156560923075, -17264.684 -24450.074))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ncf_20210514T1001493870_d_img_d18;ch2_ohr_ncp_20220128T0018149733_d_img_d18;POLYGON ((-17389.997 -24621.492, -14817.547264041104 -24885.358975087544, -17197.359 -32311.086, -18164.021753239827 -31999.591456616046, -17389.997 -24621.492))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ncf_20210518T1656112224_d_img_d18;ch2_ohr_ncp_20220128T0018149733_d_img_d18;POLYGON ((-17282.740161507332 -22035.819619650323, -12559.694 -7284.2642, -9493.4588 -8272.6047, -14613.810580169731 -24249.639360577738, -17282.740161507332 -22035.819619650323))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_nca_20210518T1656115474_d_img_d18;ch2_ohr_ncp_20220128T0018149733_d_img_d18;POLYGON ((-16030.02384279811 -18123.19341007675, -12559.694 -7284.2642, -9493.4588 -8272.6047, -13359.945846944816 -20337.204988393558, -16030.02384279811 -18123.19341007675))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ncn_20210518T1656115474_d_img_d18;ch2_ohr_ncp_20220128T0018149733_d_img_d18;POLYGON ((-16151.402464977848 -18502.29694000579, -12559.694 -7284.2642, -9493.4588 -8272.6047, -13481.385181978232 -20716.132169236997, -16151.402464977848 -18502.29694000579))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_nca_20220125T0333344587_d_img_d18;ch2_ohr_ncp_20220128T0018149733_d_img_d18;POLYGON ((-10987.602435786073 -12934.78137881491, -17197.359 -32311.086, -20256.939 -31325.176, -15340.824295279534 -15970.606928225907, -10987.602435786073 -12934.78137881491))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ncn_20220125T0333344846_d_img_d18;ch2_ohr_ncp_20220128T0018149733_d_img_d18;POLYGON ((-11608.734700418263 -14872.900505564183, -17197.359 -32311.086, -20256.939 -31325.176, -15960.621875649656 -17906.42928590473, -11608.734700418263 -14872.900505564183))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_nca_20220122T1835221186_d_img_d18;ch2_ohr_ncp_20220128T0018149733_d_img_d18;POLYGON ((-11650.044576040327 -15001.799718542869, -17197.359 -32311.086, -20256.939 -31325.176, -15102.803416398354 -15227.193024193894, -11650.044576040327 -15001.799718542869))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_ncn_20220122T1835221477_d_img_d18;ch2_ohr_ncp_20220128T0018149733_d_img_d18;POLYGON ((-12065.246355335423 -16297.353911640002, -17197.359 -32311.086, -20256.939 -31325.176, -15517.308056659436 -16521.821101799243, -12065.246355335423 -16297.353911640002))
ch2_tmc_cal_sp.csv;ch2_ohr_cal_sp.csv;ch2_tmc_nca_20220123T2007488117_d_img_d18;ch2_ohr_ncp_20220128T0018149733_d_img_d18;POLYGON ((-11869.988762454872 -15688.091606406331, -17197.359 -32311.086, -20256.939 -31325.176, -15637.10480568045 -16895.9839454064, -11869.988762454872 -15688.091606406331))
